3,1,1.91,319.62,122.27,584.30,1.00,-1,-1
3,2,1290.73,464.21,72.95,191.34,1.00,-1,-1
3,3,1697.77,392.23,113.86,336.15,1.00,-1,-1
3,4,266.11,457.42,93.65,247.34,1.00,-1,-1
3,5,119.15,505.50,82.32,240.96,1.00,-1,-1
4,1,2.00,303.52,125.89,600.88,1.00,-1,-1
4,2,1295.21,462.37,74.21,194.58,1.00,-1,-1
4,3,1697.95,390.92,115.56,338.99,1.00,-1,-1
4,4,266.30,456.88,94.21,248.85,1.00,-1,-1
4,5,119.07,503.87,82.84,241.62,1.00,-1,-1
4,10,1880.66,375.82,38.38,210.13,1.00,-1,-1
5,1,4.27,259.80,135.59,644.94,1.00,-1,-1
5,2,1292.79,462.07,73.99,195.48,1.00,-1,-1
5,3,1699.93,389.25,118.18,343.97,1.00,-1,-1
5,4,263.65,456.82,95.10,250.87,1.00,-1,-1
5,5,116.41,507.21,81.74,238.46,1.00,-1,-1
5,10,1880.44,372.69,38.90,213.02,1.00,-1,-1
6,1,4.94,239.91,140.37,665.11,1.00,-1,-1
6,2,1290.52,462.55,72.83,194.95,1.00,-1,-1
6,3,1701.00,388.80,120.03,346.76,1.00,-1,-1
6,4,264.47,457.30,95.15,251.13,1.00,-1,-1
6,5,117.54,508.66,81.42,237.12,1.00,-1,-1
6,10,1879.12,368.61,38.69,210.74,1.00,-1,-1
7,1,5.51,228.66,143.79,678.13,1.00,-1,-1
7,2,1292.60,459.79,73.14,198.80,1.00,-1,-1
7,3,1703.93,388.25,122.09,348.52,1.00,-1,-1
7,4,267.66,458.67,94.30,249.45,1.00,-1,-1
7,5,115.81,505.71,83.02,241.01,1.00,-1,-1
7,10,1877.65,366.59,39.29,212.54,1.00,-1,-1
8,1,7.88,223.17,146.26,684.03,1.00,-1,-1
8,2,1293.68,459.98,72.74,200.84,1.00,-1,-1
8,3,1707.89,388.67,124.98,350.47,1.00,-1,-1
8,4,271.80,459.80,92.00,246.62,1.00,-1,-1
8,5,117.31,507.40,82.66,239.30,1.00,-1,-1
8,10,1876.65,366.38,40.03,214.87,1.00,-1,-1
8,11,1341.98,497.93,43.40,157.96,1.00,-1,-1
9,1,10.79,221.34,148.38,685.50,1.00,-1,-1
9,2,1298.66,461.97,71.45,199.07,1.00,-1,-1
9,3,1710.04,390.37,127.31,349.54,1.00,-1,-1
9,4,276.70,464.75,88.19,241.16,1.00,-1,-1
9,5,117.27,507.77,82.96,241.02,1.00,-1,-1
9,10,1875.52,367.13,40.61,215.57,1.00,-1,-1
9,11,1338.98,480.57,48.60,177.25,1.00,-1,-1
9,12,1315.85,465.59,75.25,192.53,1.00,-1,-1
10,1,12.86,221.10,150.70,686.16,1.00,-1,-1
10,2,1300.65,463.21,70.06,197.62,1.00,-1,-1
10,3,1703.21,390.90,129.16,350.61,1.00,-1,-1
10,4,281.64,466.85,84.45,236.95,1.00,-1,-1
10,5,116.76,505.75,83.61,243.78,1.00,-1,-1
10,10,1873.59,368.22,42.16,221.12,1.00,-1,-1
10,11,1337.84,469.08,51.72,189.10,1.00,-1,-1
10,12,1315.57,463.89,74.95,192.11,1.00,-1,-1
11,1,13.58,221.46,153.04,686.36,1.00,-1,-1
11,2,1298.92,459.95,70.32,201.10,1.00,-1,-1
11,3,1697.09,389.91,130.85,352.40,1.00,-1,-1
11,4,283.43,468.20,81.85,235.00,1.00,-1,-1
11,5,115.47,500.91,84.71,248.09,1.00,-1,-1
11,10,1871.27,368.97,44.05,227.76,1.00,-1,-1
11,11,1336.78,462.91,53.58,196.30,1.00,-1,-1
11,12,1312.89,461.57,76.26,195.25,1.00,-1,-1
12,1,14.91,224.08,155.51,685.32,1.00,-1,-1
12,2,1301.22,460.76,68.34,198.80,1.00,-1,-1
12,3,1694.43,389.17,133.25,354.25,1.00,-1,-1
12,5,114.89,499.06,84.51,249.25,1.00,-1,-1
12,10,1869.57,367.70,46.37,237.40,1.00,-1,-1
12,11,1336.89,461.22,53.96,197.96,1.00,-1,-1
12,12,1313.34,462.12,76.35,195.31,1.00,-1,-1
13,1,16.05,224.20,160.36,693.65,1.00,-1,-1
13,2,1302.37,460.98,68.14,200.06,1.00,-1,-1
13,3,1692.72,385.97,137.30,359.23,1.00,-1,-1
13,4,288.03,464.50,80.61,233.42,1.00,-1,-1
13,5,116.15,492.58,86.12,254.26,1.00,-1,-1
13,10,1868.52,368.28,48.03,243.96,1.00,-1,-1
13,11,1340.08,462.21,53.02,195.09,1.00,-1,-1
13,12,1314.64,462.01,76.93,197.03,1.00,-1,-1
14,1,15.07,225.58,164.49,700.06,1.00,-1,-1
14,2,1304.25,459.95,68.75,202.33,1.00,-1,-1
14,3,1689.28,383.14,140.55,363.97,1.00,-1,-1
14,5,117.05,490.14,86.69,256.18,1.00,-1,-1
14,10,1868.13,365.16,49.16,248.46,1.00,-1,-1
14,11,1342.27,463.86,52.47,193.08,1.00,-1,-1
14,12,1315.53,461.73,77.72,199.12,1.00,-1,-1
15,1,15.80,226.61,166.93,697.37,1.00,-1,-1
15,2,1309.65,460.10,68.79,204.32,1.00,-1,-1
15,3,1686.01,379.71,142.79,367.78,1.00,-1,-1
15,10,1864.56,364.96,55.01,279.54,1.00,-1,-1
15,11,1348.50,470.40,50.20,186.02,1.00,-1,-1
15,12,1319.09,462.54,77.38,198.60,1.00,-1,-1
16,1,17.31,228.62,168.69,689.97,1.00,-1,-1
16,3,1684.44,378.01,142.83,367.07,1.00,-1,-1
16,10,1861.96,363.88,58.18,296.68,1.00,-1,-1
16,12,1318.69,462.48,78.11,199.85,1.00,-1,-1
17,1,18.07,230.64,171.33,685.91,1.00,-1,-1
17,3,1682.31,376.64,143.72,368.11,1.00,-1,-1
17,4,301.66,461.21,83.88,238.48,1.00,-1,-1
17,10,1860.44,360.49,60.41,309.93,1.00,-1,-1
17,12,1313.36,461.45,77.56,202.25,1.00,-1,-1
17,16,1290.72,540.78,41.64,121.82,1.00,-1,-1
17,18,1881.73,354.88,35.99,316.23,1.00,-1,-1
18,1,19.45,232.83,173.36,678.08,1.00,-1,-1
18,3,1674.27,374.57,144.40,369.61,1.00,-1,-1
18,10,1856.80,351.77,68.58,360.31,1.00,-1,-1
18,12,1316.91,462.17,75.81,200.41,1.00,-1,-1
18,16,1291.76,540.71,41.95,122.58,1.00,-1,-1
19,1,18.66,233.61,176.57,676.84,1.00,-1,-1
19,3,1666.84,373.87,146.32,373.41,1.00,-1,-1
19,10,1854.01,339.10,73.07,392.80,1.00,-1,-1
19,12,1317.82,461.66,74.39,199.93,1.00,-1,-1
19,16,1293.42,540.76,41.72,121.71,1.00,-1,-1
20,1,24.90,233.64,181.31,673.17,1.00,-1,-1
20,2,1320.48,462.48,65.38,199.13,1.00,-1,-1
20,3,1662.21,373.96,148.91,376.38,1.00,-1,-1
20,10,1852.34,335.24,74.41,407.66,1.00,-1,-1
20,12,1327.79,463.27,72.50,195.91,1.00,-1,-1
20,16,1295.37,540.67,41.46,120.31,1.00,-1,-1
20,20,1810.04,443.93,56.32,171.63,1.00,-1,-1
21,1,27.11,234.98,186.47,671.13,1.00,-1,-1
21,2,1322.05,462.31,64.70,201.37,1.00,-1,-1
21,3,1657.03,374.15,151.12,378.27,1.00,-1,-1
21,10,1851.83,330.45,75.04,419.48,1.00,-1,-1
21,12,1330.57,462.62,72.31,195.59,1.00,-1,-1
21,16,1296.84,541.02,41.53,119.97,1.00,-1,-1
21,20,1810.16,444.77,56.25,171.41,1.00,-1,-1
22,1,28.94,237.53,191.62,667.78,1.00,-1,-1
22,2,1323.79,463.37,61.38,195.47,1.00,-1,-1
22,3,1653.32,374.20,152.82,380.08,1.00,-1,-1
22,4,312.26,451.95,91.07,254.48,1.00,-1,-1
22,10,1851.28,328.80,75.18,428.06,1.00,-1,-1
22,11,1355.92,474.16,50.72,180.43,1.00,-1,-1
22,12,1331.89,462.83,72.12,194.50,1.00,-1,-1
22,16,1299.31,541.21,41.43,118.56,1.00,-1,-1
22,20,1807.74,444.39,57.21,173.96,1.00,-1,-1
23,1,33.31,240.20,198.16,664.91,1.00,-1,-1
23,2,1325.05,464.62,59.19,192.63,1.00,-1,-1
23,3,1650.50,376.65,153.19,379.95,1.00,-1,-1
23,4,309.82,450.59,93.89,256.48,1.00,-1,-1
23,10,1850.54,330.12,74.57,430.28,1.00,-1,-1
23,11,1364.52,484.77,48.45,173.91,1.00,-1,-1
23,12,1332.09,463.94,71.72,193.34,1.00,-1,-1
23,16,1301.88,540.56,40.70,116.16,1.00,-1,-1
23,20,1807.73,443.09,57.32,174.81,1.00,-1,-1
24,1,38.97,241.61,206.44,663.58,1.00,-1,-1
24,2,1333.45,464.83,61.11,194.15,1.00,-1,-1
24,3,1649.07,379.28,153.50,379.17,1.00,-1,-1
24,4,309.39,448.57,96.22,258.57,1.00,-1,-1
24,10,1845.05,330.83,75.42,432.39,1.00,-1,-1
24,11,1366.46,487.13,48.12,173.99,1.00,-1,-1
24,12,1341.03,470.36,69.60,187.76,1.00,-1,-1
24,16,1303.46,540.04,40.49,115.49,1.00,-1,-1
24,20,1808.11,441.48,57.63,176.34,1.00,-1,-1
25,1,47.77,240.10,217.59,664.44,1.00,-1,-1
25,2,1335.97,464.17,62.76,196.13,1.00,-1,-1
25,3,1640.34,383.85,150.73,375.62,1.00,-1,-1
25,4,311.44,453.93,95.57,253.20,1.00,-1,-1
25,10,1839.40,336.44,76.04,426.97,1.00,-1,-1
25,16,1303.91,540.26,42.27,120.60,1.00,-1,-1
26,1,50.87,238.28,228.73,665.82,1.00,-1,-1
26,2,1336.86,464.44,64.37,197.16,1.00,-1,-1
26,3,1633.75,384.96,149.24,376.44,1.00,-1,-1
26,4,316.97,458.32,93.63,248.21,1.00,-1,-1
26,10,1834.61,336.17,77.88,427.08,1.00,-1,-1
26,16,1304.25,540.40,42.89,122.46,1.00,-1,-1
27,1,50.59,237.37,239.34,666.88,1.00,-1,-1
27,2,1337.33,464.47,64.67,196.62,1.00,-1,-1
27,3,1633.08,385.24,147.61,375.01,1.00,-1,-1
27,4,315.81,456.30,94.85,249.90,1.00,-1,-1
27,10,1834.60,327.27,80.43,438.13,1.00,-1,-1
27,11,1366.79,486.49,48.36,176.08,1.00,-1,-1
27,16,1304.91,540.57,42.98,122.71,1.00,-1,-1
28,1,52.02,236.12,250.35,667.41,1.00,-1,-1
28,2,1337.83,465.20,64.96,196.24,1.00,-1,-1
28,3,1631.22,384.20,146.47,376.51,1.00,-1,-1
28,4,318.44,458.40,94.70,247.85,1.00,-1,-1
28,5,324.54,490.40,74.38,215.89,1.00,-1,-1
