3,1,575.20,84.23,63.51,198.82,1.00,-1,-1
3,2,353.29,80.22,86.04,249.72,1.00,-1,-1
3,3,442.48,89.52,87.52,240.73,1.00,-1,-1
3,4,184.43,94.21,79.45,226.71,1.00,-1,-1
3,5,85.74,101.11,65.61,219.34,1.00,-1,-1
3,6,515.23,113.20,45.25,124.38,1.00,-1,-1
4,1,574.21,85.93,63.24,197.30,1.00,-1,-1
4,2,357.46,81.20,85.89,248.62,1.00,-1,-1
4,3,445.00,88.61,87.59,241.53,1.00,-1,-1
4,4,190.89,93.09,79.33,227.17,1.00,-1,-1
4,5,76.05,103.44,65.92,217.77,1.00,-1,-1
4,6,514.59,113.99,44.59,122.75,1.00,-1,-1
4,8,181.57,95.33,35.77,160.02,1.00,-1,-1
5,1,573.32,86.24,63.31,196.72,1.00,-1,-1
5,2,362.92,83.59,85.59,245.90,1.00,-1,-1
5,3,447.11,88.38,86.30,239.06,1.00,-1,-1
5,4,196.41,91.67,79.76,228.93,1.00,-1,-1
5,5,69.68,104.31,67.10,218.32,1.00,-1,-1
5,6,512.66,114.11,44.33,122.23,1.00,-1,-1
5,8,182.40,95.25,35.86,159.55,1.00,-1,-1
6,1,571.70,86.80,63.59,196.22,1.00,-1,-1
6,2,366.80,85.22,85.31,243.63,1.00,-1,-1
6,3,447.56,88.09,84.83,237.17,1.00,-1,-1
6,4,202.72,90.82,79.89,229.67,1.00,-1,-1
6,5,64.36,104.95,68.30,217.91,1.00,-1,-1
6,6,512.33,114.14,44.80,123.61,1.00,-1,-1
6,8,182.80,95.72,36.21,160.01,1.00,-1,-1
7,1,570.30,87.72,63.77,194.85,1.00,-1,-1
7,2,369.77,86.54,85.11,241.27,1.00,-1,-1
7,3,452.87,86.85,84.73,237.70,1.00,-1,-1
7,4,209.89,92.30,79.48,228.15,1.00,-1,-1
7,5,60.19,104.38,69.84,219.69,1.00,-1,-1
7,6,510.53,113.46,43.86,122.97,1.00,-1,-1
7,8,183.27,95.84,36.50,159.70,1.00,-1,-1
8,1,565.67,89.01,63.46,192.91,1.00,-1,-1
