3,1,266.30,219.79,29.16,87.16,1.00,-1,-1
3,2,632.17,241.64,44.11,82.30,1.00,-1,-1
3,3,497.32,159.03,31.35,75.92,1.00,-1,-1
4,1,274.20,217.17,28.98,86.03,1.00,-1,-1
4,2,615.84,239.87,44.38,83.72,1.00,-1,-1
4,3,493.80,160.33,31.35,76.24,1.00,-1,-1
5,1,281.79,214.76,29.18,85.88,1.00,-1,-1
5,2,602.76,240.60,44.35,83.28,1.00,-1,-1
5,3,490.80,160.99,31.27,76.78,1.00,-1,-1
6,1,286.05,211.72,30.73,88.92,1.00,-1,-1
6,2,594.66,240.40,45.36,84.36,1.00,-1,-1
6,3,486.72,162.30,31.12,76.67,1.00,-1,-1
7,1,291.14,212.26,31.17,88.40,1.00,-1,-1
7,2,585.58,239.80,44.41,84.49,1.00,-1,-1
7,3,483.99,163.74,31.22,77.15,1.00,-1,-1
8,1,296.57,211.49,31.42,87.82,1.00,-1,-1
8,2,576.98,238.13,43.39,84.96,1.00,-1,-1
8,3,481.39,163.95,31.44,78.08,1.00,-1,-1
9,1,301.52,209.23,31.65,88.72,1.00,-1,-1
9,2,567.09,237.82,43.38,86.43,1.00,-1,-1
9,3,477.77,164.76,31.00,77.35,1.00,-1,-1
10,1,307.13,208.41,30.88,86.92,1.00,-1,-1
10,2,557.56,238.93,43.49,85.55,1.00,-1,-1
10,3,473.22,164.95,31.05,77.31,1.00,-1,-1
11,1,317.80,207.22,31.53,87.01,1.00,-1,-1
11,2,546.12,238.04,42.93,86.10,1.00,-1,-1
11,3,468.37,167.36,31.85,78.09,1.00,-1,-1
12,1,322.38,206.19,32.35,87.37,1.00,-1,-1
12,2,534.96,237.20,42.10,87.49,1.00,-1,-1
12,3,463.78,168.34,32.38,78.96,1.00,-1,-1
13,1,325.48,204.58,32.55,87.00,1.00,-1,-1
13,2,524.16,237.31,41.94,87.40,1.00,-1,-1
13,3,458.93,168.42,32.18,79.16,1.00,-1,-1
13,6,743.64,297.18,20.27,109.96,1.00,-1,-1
14,1,333.02,200.50,32.62,87.18,1.00,-1,-1
14,2,512.34,238.05,42.23,86.69,1.00,-1,-1
14,3,452.89,169.58,31.62,79.15,1.00,-1,-1
14,6,737.21,294.22,21.38,111.64,1.00,-1,-1
15,1,337.41,198.31,33.35,88.62,1.00,-1,-1
15,2,501.68,236.36,41.13,86.72,1.00,-1,-1
15,3,446.90,171.24,31.81,78.43,1.00,-1,-1
15,6,731.12,291.39,23.13,114.39,1.00,-1,-1
16,1,341.63,198.33,33.39,87.84,1.00,-1,-1
16,2,492.17,235.02,39.76,86.63,1.00,-1,-1
16,3,443.85,172.53,31.99,77.35,1.00,-1,-1
16,6,727.53,287.30,23.92,112.59,1.00,-1,-1
17,1,345.70,197.13,33.42,88.09,1.00,-1,-1
17,2,482.47,235.05,39.95,86.48,1.00,-1,-1
17,3,439.36,172.42,31.88,77.53,1.00,-1,-1
17,6,724.97,283.62,24.08,109.08,1.00,-1,-1
18,1,354.15,195.13,32.67,84.69,1.00,-1,-1
18,2,472.36,235.41,40.11,85.46,1.00,-1,-1
18,3,431.81,172.81,31.42,77.16,1.00,-1,-1
18,6,737.68,281.46,22.97,103.61,1.00,-1,-1
19,1,360.16,193.79,33.41,84.11,1.00,-1,-1
19,2,462.51,234.00,39.43,85.58,1.00,-1,-1
19,6,740.15,278.16,23.46,104.00,1.00,-1,-1
20,1,363.86,193.14,34.05,83.48,1.00,-1,-1
20,2,453.25,232.40,38.61,86.47,1.00,-1,-1
20,6,739.37,275.49,24.15,104.02,1.00,-1,-1
20,9,696.83,278.98,41.94,108.51,1.00,-1,-1
21,1,365.30,191.65,34.39,84.25,1.00,-1,-1
21,2,441.12,232.01,38.66,85.70,1.00,-1,-1
21,6,733.07,272.77,23.45,98.60,1.00,-1,-1
21,9,686.82,272.93,40.74,105.70,1.00,-1,-1
22,1,366.10,190.59,34.65,84.74,1.00,-1,-1
22,2,432.84,230.79,37.28,84.56,1.00,-1,-1
22,6,727.01,271.04,23.88,96.95,1.00,-1,-1
22,9,679.18,270.41,40.79,106.02,1.00,-1,-1
23,1,366.76,189.95,34.37,84.11,1.00,-1,-1
23,2,426.75,231.49,35.33,81.79,1.00,-1,-1
23,3,397.17,170.53,32.27,82.95,1.00,-1,-1
23,6,719.18,269.16,25.56,97.58,1.00,-1,-1
23,9,672.11,269.14,41.20,106.87,1.00,-1,-1
24,1,368.73,188.32,33.90,84.18,1.00,-1,-1
24,3,392.02,174.08,28.82,76.62,1.00,-1,-1
24,6,710.75,265.36,26.96,99.29,1.00,-1,-1
24,9,663.07,266.11,41.05,106.38,1.00,-1,-1
25,1,369.94,187.52,33.08,84.07,1.00,-1,-1
25,3,390.06,177.10,26.80,73.25,1.00,-1,-1
25,6,704.01,262.19,27.17,97.82,1.00,-1,-1
25,9,658.28,263.07,39.76,102.78,1.00,-1,-1
26,1,371.03,187.12,32.16,83.24,1.00,-1,-1
26,3,387.63,174.19,27.00,74.82,1.00,-1,-1
26,6,697.20,257.96,28.51,99.40,1.00,-1,-1
26,9,653.47,259.75,39.78,103.67,1.00,-1,-1
27,1,371.81,186.12,31.86,83.96,1.00,-1,-1
27,6,692.35,256.66,29.62,99.74,1.00,-1,-1
27,9,652.65,257.79,39.46,104.55,1.00,-1,-1
28,1,372.54,183.62,32.04,85.69,1.00,-1,-1
28,6,687.79,256.74,30.11,98.67,1.00,-1,-1
28,9,643.87,257.58,39.72,104.28,1.00,-1,-1
29,1,375.70,181.20,31.81,85.16,1.00,-1,-1
29,6,680.63,252.79,29.84,97.58,1.00,-1,-1
29,9,637.91,256.46,39.03,101.63,1.00,-1,-1
30,1,376.40,180.03,31.59,85.04,1.00,-1,-1
30,6,674.58,251.49,28.66,94.28,1.00,-1,-1
30,9,633.47,254.10,37.93,98.97,1.00,-1,-1
30,13,399.22,186.10,28.19,114.34,1.00,-1,-1
31,1,377.76,178.98,31.76,85.42,1.00,-1,-1
31,6,668.66,248.50,29.09,95.27,1.00,-1,-1
31,9,627.93,251.58,37.93,99.02,1.00,-1,-1
31,13,400.41,188.40,26.69,107.57,1.00,-1,-1
32,1,378.39,178.49,31.75,85.68,1.00,-1,-1
32,6,658.92,248.02,29.97,94.33,1.00,-1,-1
32,9,619.31,250.46,38.75,100.62,1.00,-1,-1
32,13,402.54,197.28,24.27,96.58,1.00,-1,-1
33,1,379.15,176.91,31.81,86.45,1.00,-1,-1
33,6,654.12,246.52,30.52,94.22,1.00,-1,-1
33,9,613.09,248.95,39.46,101.04,1.00,-1,-1
34,1,379.91,177.60,31.22,84.86,1.00,-1,-1
34,3,374.20,177.78,28.41,81.98,1.00,-1,-1
34,6,646.30,244.46,30.35,93.41,1.00,-1,-1
34,9,608.68,246.67,39.46,101.09,1.00,-1,-1
34,13,391.13,182.79,21.08,81.94,1.00,-1,-1
35,1,379.72,177.39,30.99,83.93,1.00,-1,-1
35,3,374.21,177.86,27.33,81.37,1.00,-1,-1
35,6,640.08,242.29,30.43,93.57,1.00,-1,-1
35,9,604.64,244.26,39.32,100.86,1.00,-1,-1
35,13,390.45,179.22,21.15,81.59,1.00,-1,-1
36,1,377.95,178.44,30.41,82.97,1.00,-1,-1
36,3,373.82,178.05,26.30,80.94,1.00,-1,-1
36,6,635.66,240.97,30.66,94.09,1.00,-1,-1
36,9,600.80,242.54,38.89,99.61,1.00,-1,-1
36,13,390.61,178.18,21.75,83.55,1.00,-1,-1
37,1,387.98,180.80,28.98,80.06,1.00,-1,-1
37,3,373.21,180.33,25.53,78.64,1.00,-1,-1
37,6,627.99,239.04,31.77,96.51,1.00,-1,-1
37,9,594.20,241.24,38.19,97.14,1.00,-1,-1
38,1,390.04,181.51,27.93,78.90,1.00,-1,-1
38,3,373.05,180.91,25.47,78.26,1.00,-1,-1
38,6,622.35,237.37,31.46,94.65,1.00,-1,-1
38,9,591.20,239.54,38.49,97.55,1.00,-1,-1
38,13,397.15,181.03,21.39,78.79,1.00,-1,-1
39,1,390.96,181.45,27.33,78.49,1.00,-1,-1
