24,3,688.20,146.91,160.84,219.52,1.00,-1,-1
24,4,949.90,153.95,150.70,216.05,1.00,-1,-1
25,3,709.27,143.29,162.53,222.69,1.00,-1,-1
27,3,784.23,146.75,161.07,217.56,1.00,-1,-1
28,3,792.44,151.69,162.44,214.66,1.00,-1,-1
29,3,792.14,150.84,165.95,218.10,1.00,-1,-1
30,3,808.93,149.64,163.45,215.40,1.00,-1,-1
31,3,805.95,146.51,167.72,219.61,1.00,-1,-1
32,3,813.61,144.94,170.35,222.30,1.00,-1,-1
33,3,845.42,141.96,172.43,225.08,1.00,-1,-1
34,3,870.28,147.23,171.06,221.83,1.00,-1,-1
35,3,903.54,147.33,170.05,220.07,1.00,-1,-1
36,3,923.86,148.18,169.92,221.00,1.00,-1,-1
37,3,949.78,142.63,169.46,221.64,1.00,-1,-1
38,3,977.04,141.84,168.01,219.84,1.00,-1,-1
39,3,1004.67,141.48,168.03,217.33,1.00,-1,-1
40,3,1037.83,141.24,172.72,223.54,1.00,-1,-1
41,3,1057.53,142.05,172.39,226.15,1.00,-1,-1
48,4,628.53,130.78,166.33,233.28,1.00,-1,-1
53,9,743.91,138.60,150.05,227.98,1.00,-1,-1
54,9,751.61,130.18,155.92,236.32,1.00,-1,-1
55,9,748.29,125.54,159.13,241.22,1.00,-1,-1
57,9,820.95,116.99,162.31,247.85,1.00,-1,-1
57,13,927.40,201.01,122.09,168.73,1.00,-1,-1
58,9,848.77,121.33,160.98,245.83,1.00,-1,-1
58,13,946.83,185.39,132.24,184.53,1.00,-1,-1
59,9,864.44,121.02,161.81,248.11,1.00,-1,-1
59,13,934.91,139.47,163.60,228.46,1.00,-1,-1
60,9,880.51,116.03,163.60,253.81,1.00,-1,-1
60,13,943.27,118.68,178.24,250.04,1.00,-1,-1
61,13,953.85,104.96,185.59,261.27,1.00,-1,-1
62,13,955.72,99.89,188.99,268.53,1.00,-1,-1
62,15,1075.15,199.17,115.40,170.83,1.00,-1,-1
63,13,967.45,99.28,186.35,266.99,1.00,-1,-1
64,13,986.51,106.64,182.85,261.87,1.00,-1,-1
65,13,1027.83,112.75,177.93,255.68,1.00,-1,-1
66,13,1053.67,101.19,182.91,268.21,1.00,-1,-1
76,4,565.17,141.03,55.91,88.15,1.00,-1,-1
98,4,609.98,127.18,72.34,126.13,1.00,-1,-1
99,4,611.44,127.90,67.47,123.54,1.00,-1,-1
100,4,611.26,133.96,64.67,116.47,1.00,-1,-1
101,4,612.00,135.49,65.05,117.97,1.00,-1,-1
102,4,614.28,135.18,65.58,119.11,1.00,-1,-1
103,4,618.48,133.47,68.03,122.16,1.00,-1,-1
104,4,616.74,133.31,72.92,128.09,1.00,-1,-1
105,4,616.74,137.36,76.39,130.94,1.00,-1,-1
106,4,621.22,144.07,75.52,126.01,1.00,-1,-1
108,4,649.67,149.44,71.63,123.62,1.00,-1,-1
112,4,658.66,137.32,79.18,141.05,1.00,-1,-1
113,4,665.71,137.65,79.08,144.21,1.00,-1,-1
117,4,706.27,150.95,78.56,148.29,1.00,-1,-1
119,4,711.85,153.55,80.74,156.14,1.00,-1,-1
122,4,715.70,166.02,88.85,172.48,1.00,-1,-1
123,4,721.10,154.36,94.50,188.95,1.00,-1,-1
127,4,761.35,162.79,92.47,187.53,1.00,-1,-1
129,4,774.18,168.92,94.19,192.13,1.00,-1,-1
133,4,827.48,172.47,95.85,198.48,1.00,-1,-1
137,4,889.81,187.63,89.66,183.18,1.00,-1,-1
138,4,909.57,187.63,87.84,176.93,1.00,-1,-1
139,23,1095.81,156.73,98.43,201.25,1.00,-1,-1
140,4,946.12,182.38,96.37,187.06,1.00,-1,-1
141,4,963.52,177.60,99.01,192.76,1.00,-1,-1
142,4,992.95,180.52,99.83,190.14,1.00,-1,-1
143,4,1016.26,182.55,102.23,188.15,1.00,-1,-1
144,4,1033.82,182.26,105.52,188.40,1.00,-1,-1
145,4,1065.94,167.61,114.89,203.00,1.00,-1,-1
