9,2,575.25,237.64,29.87,82.90,1.00,-1,-1
11,2,551.44,237.29,29.15,80.81,1.00,-1,-1
12,2,541.26,236.51,28.85,80.06,1.00,-1,-1
15,2,505.96,241.18,25.87,71.46,1.00,-1,-1
19,4,704.64,285.57,44.60,100.22,1.00,-1,-1
20,4,699.72,281.68,45.98,103.33,1.00,-1,-1
21,4,692.43,277.50,45.42,101.44,1.00,-1,-1
22,4,688.25,273.45,46.06,102.34,1.00,-1,-1
24,4,673.08,268.92,44.16,98.53,1.00,-1,-1
25,4,670.21,263.23,43.58,98.30,1.00,-1,-1
26,4,668.59,260.55,42.99,98.32,1.00,-1,-1
27,2,381.33,175.22,43.64,123.40,1.00,-1,-1
27,4,667.93,260.86,41.18,94.95,1.00,-1,-1
28,2,377.19,173.38,43.83,125.57,1.00,-1,-1
28,4,665.41,258.53,42.16,97.73,1.00,-1,-1
29,2,375.97,171.23,43.73,127.43,1.00,-1,-1
29,4,660.82,259.57,39.10,90.98,1.00,-1,-1
30,2,376.30,173.11,42.39,124.96,1.00,-1,-1
30,4,643.06,256.45,38.99,91.67,1.00,-1,-1
31,2,377.72,176.80,39.45,116.48,1.00,-1,-1
31,4,635.82,256.61,38.16,89.80,1.00,-1,-1
32,4,630.37,253.89,40.05,92.65,1.00,-1,-1
33,4,627.97,250.07,41.63,95.45,1.00,-1,-1
34,4,625.77,247.74,42.02,95.36,1.00,-1,-1
35,4,623.22,242.59,42.98,97.69,1.00,-1,-1
36,4,621.16,245.97,40.39,91.04,1.00,-1,-1
39,4,590.72,235.99,41.21,93.76,1.00,-1,-1
40,4,581.37,236.47,40.18,91.59,1.00,-1,-1
41,4,574.23,234.38,40.31,92.34,1.00,-1,-1
42,4,569.39,231.56,41.42,95.22,1.00,-1,-1
43,4,566.22,230.89,40.96,94.59,1.00,-1,-1
53,8,669.91,261.34,27.69,98.29,1.00,-1,-1
54,8,663.55,261.55,26.53,92.27,1.00,-1,-1
56,8,647.37,258.70,27.83,95.60,1.00,-1,-1
57,8,644.19,256.22,28.17,96.45,1.00,-1,-1
58,4,380.71,168.88,42.12,99.20,1.00,-1,-1
58,8,637.24,245.99,30.17,103.95,1.00,-1,-1
59,8,632.66,241.90,30.90,106.73,1.00,-1,-1
60,8,627.89,241.69,30.31,103.98,1.00,-1,-1
61,8,622.48,240.12,29.15,98.65,1.00,-1,-1
62,8,618.15,235.95,29.80,98.83,1.00,-1,-1
66,8,605.53,222.78,31.61,105.10,1.00,-1,-1
70,8,589.02,200.03,34.00,112.80,1.00,-1,-1
71,8,586.76,199.44,33.45,109.81,1.00,-1,-1
72,8,584.55,197.57,33.16,108.05,1.00,-1,-1
73,8,582.01,198.21,32.24,104.62,1.00,-1,-1
74,8,580.75,199.79,31.71,102.91,1.00,-1,-1
75,8,579.07,202.71,29.95,96.56,1.00,-1,-1
93,8,488.29,163.55,21.77,65.38,1.00,-1,-1
94,8,486.40,161.41,23.06,64.63,1.00,-1,-1
96,8,487.41,162.17,23.21,61.88,1.00,-1,-1
97,8,488.77,157.93,25.32,66.57,1.00,-1,-1
98,8,489.63,156.91,25.53,65.54,1.00,-1,-1
99,8,492.42,158.52,25.02,61.88,1.00,-1,-1
99,9,228.99,55.12,13.29,38.02,1.00,-1,-1
100,8,495.33,160.56,25.20,59.60,1.00,-1,-1
100,9,226.45,53.45,13.58,38.81,1.00,-1,-1
101,8,498.37,161.41,24.76,57.28,1.00,-1,-1
101,9,223.92,53.06,14.10,40.13,1.00,-1,-1
102,8,502.77,159.24,24.72,56.68,1.00,-1,-1
102,9,221.04,54.31,14.15,40.00,1.00,-1,-1
103,8,506.31,156.96,24.48,55.34,1.00,-1,-1
103,9,218.31,54.08,14.47,40.67,1.00,-1,-1
104,8,510.01,154.68,24.57,55.55,1.00,-1,-1
104,9,215.44,53.21,15.28,43.25,1.00,-1,-1
105,8,515.70,155.14,24.69,55.19,1.00,-1,-1
