3,1,180.09,91.62,64.87,216.38,1.00,-1,-1
3,2,572.34,83.73,64.70,195.62,1.00,-1,-1
3,3,87.39,96.18,66.54,232.58,1.00,-1,-1
3,4,348.65,83.44,90.61,253.19,1.00,-1,-1
3,5,456.16,96.77,63.87,202.05,1.00,-1,-1
4,1,180.18,93.33,55.54,185.49,1.00,-1,-1
4,2,571.46,86.22,64.56,194.18,1.00,-1,-1
4,3,80.27,97.63,64.95,224.93,1.00,-1,-1
4,4,353.33,83.91,89.92,251.41,1.00,-1,-1
4,5,457.53,91.41,72.72,229.46,1.00,-1,-1
5,1,178.97,91.79,50.16,168.22,1.00,-1,-1
5,2,570.45,86.73,64.91,193.93,1.00,-1,-1
5,3,75.70,100.58,64.62,221.02,1.00,-1,-1
5,4,357.62,84.39,89.50,250.13,1.00,-1,-1
5,5,461.60,91.17,72.85,228.64,1.00,-1,-1
5,8,195.33,90.67,78.12,224.91,1.00,-1,-1
6,1,179.18,93.22,47.64,160.52,1.00,-1,-1
6,2,569.37,85.32,66.08,196.04,1.00,-1,-1
6,3,73.02,102.48,64.02,216.98,1.00,-1,-1
6,4,361.69,84.32,89.44,249.43,1.00,-1,-1
6,5,461.86,90.61,74.97,233.62,1.00,-1,-1
6,8,201.70,88.95,77.12,221.42,1.00,-1,-1
7,1,180.54,97.31,45.05,152.48,1.00,-1,-1
7,2,568.07,84.71,67.18,197.74,1.00,-1,-1
7,3,68.70,106.65,63.40,213.42,1.00,-1,-1
7,4,365.91,84.86,89.58,248.48,1.00,-1,-1
7,5,463.70,89.58,76.44,236.61,1.00,-1,-1
7,8,209.26,91.67,76.24,218.01,1.00,-1,-1
8,1,181.67,99.46,43.42,147.40,1.00,-1,-1
8,2,565.85,85.27,68.51,199.50,1.00,-1,-1
8,3,61.08,102.28,66.64,223.82,1.00,-1,-1
8,4,369.50,85.03,89.43,246.45,1.00,-1,-1
8,5,463.92,88.30,77.48,238.14,1.00,-1,-1
8,8,214.03,95.85,78.96,225.16,1.00,-1,-1
9,1,181.90,100.94,42.96,145.84,1.00,-1,-1
9,2,564.54,84.50,69.72,201.21,1.00,-1,-1
9,3,52.90,101.12,68.05,229.80,1.00,-1,-1
9,4,372.22,84.78,89.84,246.25,1.00,-1,-1
9,5,464.99,87.55,78.40,240.03,1.00,-1,-1
9,8,220.49,96.36,79.66,223.25,1.00,-1,-1
10,1,181.52,101.65,43.63,148.02,1.00,-1,-1
10,2,562.75,84.50,71.03,202.83,1.00,-1,-1
10,3,46.34,100.83,67.38,228.36,1.00,-1,-1
10,4,373.27,84.38,90.11,246.38,1.00,-1,-1
10,5,466.72,87.93,78.61,240.17,1.00,-1,-1
10,8,226.92,98.26,79.98,219.95,1.00,-1,-1
11,1,181.76,101.84,43.44,147.33,1.00,-1,-1
11,2,560.45,85.09,71.95,202.94,1.00,-1,-1
11,3,40.61,99.52,66.20,226.68,1.00,-1,-1
11,4,375.71,84.90,89.82,246.25,1.00,-1,-1
11,5,468.58,86.89,78.64,239.47,1.00,-1,-1
11,8,229.53,95.58,82.45,224.40,1.00,-1,-1
12,1,181.97,100.98,43.82,148.87,1.00,-1,-1
12,2,558.06,85.17,71.75,199.65,1.00,-1,-1
12,3,36.53,100.73,64.09,220.33,1.00,-1,-1
12,4,379.93,84.63,86.70,237.63,1.00,-1,-1
12,5,470.77,82.99,81.75,244.93,1.00,-1,-1
12,8,231.91,95.33,84.27,228.19,1.00,-1,-1
13,1,181.49,100.65,44.08,149.87,1.00,-1,-1
13,2,556.93,85.77,70.36,193.89,1.00,-1,-1
13,3,26.01,95.57,66.51,227.52,1.00,-1,-1
13,4,382.94,83.42,84.99,233.70,1.00,-1,-1
13,5,475.27,86.75,81.50,238.19,1.00,-1,-1
13,8,235.76,96.53,84.22,227.37,1.00,-1,-1
14,1,181.23,99.56,45.00,152.86,1.00,-1,-1
14,2,555.47,86.50,69.23,188.81,1.00,-1,-1
14,3,19.13,93.30,68.77,233.55,1.00,-1,-1
14,4,385.17,80.51,83.72,230.57,1.00,-1,-1
14,5,482.65,89.97,81.48,232.42,1.00,-1,-1
14,8,240.03,96.00,82.53,221.05,1.00,-1,-1
15,1,181.10,99.53,45.22,153.24,1.00,-1,-1
15,2,553.97,88.89,68.77,185.37,1.00,-1,-1
15,3,12.13,91.27,70.80,237.37,1.00,-1,-1
15,4,386.51,78.01,85.02,234.76,1.00,-1,-1
15,5,485.92,90.97,76.09,214.72,1.00,-1,-1
15,8,243.39,96.20,80.86,215.31,1.00,-1,-1
16,1,180.51,99.19,45.28,153.38,1.00,-1,-1
16,2,553.49,94.29,66.05,176.49,1.00,-1,-1
16,3,8.43,95.50,70.59,232.01,1.00,-1,-1
16,4,387.62,75.85,87.28,241.26,1.00,-1,-1
16,5,489.79,91.07,81.80,224.28,1.00,-1,-1
16,8,245.35,96.03,79.73,211.74,1.00,-1,-1
17,1,178.44,99.42,45.08,153.04,1.00,-1,-1
17,2,553.66,97.51,63.09,168.81,1.00,-1,-1
17,3,6.70,99.74,70.17,225.23,1.00,-1,-1
17,4,389.84,75.04,88.77,245.82,1.00,-1,-1
17,5,489.79,90.80,85.20,229.51,1.00,-1,-1
17,8,250.39,93.40,81.76,215.49,1.00,-1,-1
18,1,177.41,100.13,44.78,152.05,1.00,-1,-1
18,2,553.58,98.19,61.99,167.62,1.00,-1,-1
18,3,8.19,104.31,69.42,214.97,1.00,-1,-1
18,4,393.92,76.51,87.67,242.59,1.00,-1,-1
18,5,490.83,85.79,82.01,220.85,1.00,-1,-1
18,8,254.94,94.88,80.59,211.90,1.00,-1,-1
18,9,604.66,116.08,34.32,125.37,1.00,-1,-1
19,1,176.85,99.68,44.97,152.75,1.00,-1,-1
19,2,554.09,97.12,62.10,167.91,1.00,-1,-1
19,3,6.65,107.62,70.15,212.01,1.00,-1,-1
19,4,397.22,77.07,87.33,241.33,1.00,-1,-1
19,5,490.71,82.55,83.25,226.88,1.00,-1,-1
19,8,257.63,96.63,80.03,210.50,1.00,-1,-1
20,1,176.77,100.21,44.87,152.45,1.00,-1,-1
20,3,1.54,109.24,71.30,214.89,1.00,-1,-1
20,4,402.23,81.73,88.03,241.81,1.00,-1,-1
20,5,498.68,87.84,85.60,226.09,1.00,-1,-1
20,8,260.27,98.01,79.88,210.01,1.00,-1,-1
21,1,176.56,100.69,44.75,152.13,1.00,-1,-1
21,3,-1.31,103.29,74.43,224.77,1.00,-1,-1
21,4,404.79,83.86,88.10,240.86,1.00,-1,-1
21,5,506.91,94.17,86.24,219.95,1.00,-1,-1
21,8,261.97,99.24,80.20,210.23,1.00,-1,-1
22,1,175.93,100.58,45.23,153.71,1.00,-1,-1
22,4,408.28,83.62,87.41,237.61,1.00,-1,-1
22,5,510.79,92.98,82.24,209.88,1.00,-1,-1
22,8,264.19,101.31,81.00,210.74,1.00,-1,-1
23,1,175.36,99.93,45.37,154.37,1.00,-1,-1
23,4,411.45,83.21,86.32,233.61,1.00,-1,-1
23,5,511.76,91.66,81.72,209.18,1.00,-1,-1
23,8,266.41,103.02,81.32,211.83,1.00,-1,-1
24,1,175.90,99.28,45.49,154.71,1.00,-1,-1
24,4,413.27,82.94,86.63,233.20,1.00,-1,-1
24,5,511.93,87.98,82.36,212.11,1.00,-1,-1
24,8,270.67,103.49,80.71,210.32,1.00,-1,-1
25,1,176.94,99.16,45.74,155.12,1.00,-1,-1
25,4,415.24,84.93,84.84,226.70,1.00,-1,-1
25,5,512.81,87.07,82.70,213.11,1.00,-1,-1
25,8,272.87,100.71,80.64,210.67,1.00,-1,-1
26,1,177.22,99.09,45.91,155.39,1.00,-1,-1
26,4,419.08,85.89,86.82,229.38,1.00,-1,-1
26,5,514.28,86.35,83.34,213.31,1.00,-1,-1
26,8,274.87,97.66,81.23,214.26,1.00,-1,-1
27,1,177.21,99.61,45.95,155.03,1.00,-1,-1
27,4,422.33,85.03,88.30,230.96,1.00,-1,-1
27,5,516.37,85.40,85.54,217.50,1.00,-1,-1
27,8,281.92,94.22,80.75,215.42,1.00,-1,-1
28,1,177.11,100.17,46.13,155.08,1.00,-1,-1
28,4,425.82,84.79,88.62,230.61,1.00,-1,-1
28,5,516.50,86.13,87.59,222.20,1.00,-1,-1
28,8,288.26,89.68,79.46,214.31,1.00,-1,-1
29,1,176.46,100.69,46.11,154.88,1.00,-1,-1
29,4,425.65,79.96,89.44,235.10,1.00,-1,-1
29,5,519.56,90.73,87.24,221.13,1.00,-1,-1
29,8,296.17,97.75,76.10,207.88,1.00,-1,-1
30,1,176.83,101.32,46.01,154.09,1.00,-1,-1
30,2,497.53,86.24,66.68,186.49,1.00,-1,-1
30,4,428.19,79.34,89.17,236.63,1.00,-1,-1
30,5,523.13,92.45,85.63,215.04,1.00,-1,-1
30,8,301.84,100.80,74.63,204.75,1.00,-1,-1
31,1,176.91,101.42,46.00,153.72,1.00,-1,-1
31,2,496.34,85.99,64.10,183.01,1.00,-1,-1
31,4,431.44,81.39,84.90,228.19,1.00,-1,-1
31,5,527.99,94.53,80.45,199.91,1.00,-1,-1
31,8,305.79,90.76,78.24,216.63,1.00,-1,-1
32,1,177.08,102.22,45.95,153.06,1.00,-1,-1
32,2,496.84,87.70,63.51,182.77,1.00,-1,-1
32,4,442.36,87.61,81.12,215.41,1.00,-1,-1
32,5,537.55,98.32,82.91,204.11,1.00,-1,-1
