3,1,1705.12,431.33,157.30,307.20,1.00,-1,-1
4,1,1704.02,433.41,155.45,303.92,1.00,-1,-1
5,1,1700.23,432.05,155.97,305.24,1.00,-1,-1
5,2,4.93,434.28,140.28,467.69,1.00,-1,-1
6,1,1700.73,429.57,157.51,308.79,1.00,-1,-1
6,2,-1.63,395.27,153.15,511.41,1.00,-1,-1
7,1,1698.71,431.37,156.14,307.04,1.00,-1,-1
7,2,-6.75,366.73,161.50,541.92,1.00,-1,-1
8,1,1696.41,430.25,156.56,308.55,1.00,-1,-1
8,2,-8.49,352.01,165.59,558.43,1.00,-1,-1
9,1,1695.07,429.05,157.65,312.02,1.00,-1,-1
9,2,-9.80,343.70,167.51,568.67,1.00,-1,-1
10,1,1692.01,426.05,159.59,316.33,1.00,-1,-1
10,2,0.04,263.38,192.55,650.51,1.00,-1,-1
11,1,1688.34,425.98,159.55,316.48,1.00,-1,-1
11,2,4.24,234.72,202.18,678.99,1.00,-1,-1
12,1,1687.45,423.00,160.99,318.13,1.00,-1,-1
12,2,8.04,224.08,206.95,688.91,1.00,-1,-1
13,1,1689.70,424.93,160.80,316.75,1.00,-1,-1
13,2,7.19,223.23,208.64,690.43,1.00,-1,-1
14,1,1687.45,419.87,164.35,322.32,1.00,-1,-1
14,2,5.11,223.70,210.67,694.57,1.00,-1,-1
15,1,1684.85,417.03,165.63,325.41,1.00,-1,-1
15,2,5.89,224.47,211.88,694.36,1.00,-1,-1
16,1,1681.85,412.51,168.51,332.92,1.00,-1,-1
16,2,9.05,227.35,210.76,687.46,1.00,-1,-1
17,1,1678.91,412.16,168.58,335.26,1.00,-1,-1
17,2,9.77,228.68,210.64,683.77,1.00,-1,-1
18,1,1673.96,413.52,167.31,334.38,1.00,-1,-1
18,2,10.20,233.98,210.64,679.11,1.00,-1,-1
19,1,1668.01,407.17,171.25,343.71,1.00,-1,-1
19,2,12.61,243.85,210.51,671.26,1.00,-1,-1
20,1,1663.37,400.14,175.09,353.69,1.00,-1,-1
20,2,14.91,248.16,213.25,669.36,1.00,-1,-1
21,1,1667.75,409.05,168.73,344.16,1.00,-1,-1
21,2,20.13,253.51,214.56,658.31,1.00,-1,-1
22,1,1666.59,415.12,165.44,338.60,1.00,-1,-1
22,2,25.11,253.59,220.19,657.91,1.00,-1,-1
22,4,1839.78,403.64,78.74,347.15,1.00,-1,-1
23,1,1658.10,402.95,170.60,351.78,1.00,-1,-1
23,2,28.81,248.59,227.85,661.77,1.00,-1,-1
24,1,1638.89,400.77,169.07,351.51,1.00,-1,-1
24,2,29.23,246.83,233.93,661.74,1.00,-1,-1
25,1,1631.19,398.88,166.03,348.51,1.00,-1,-1
25,2,36.16,243.79,242.31,661.79,1.00,-1,-1
26,1,1628.23,395.97,166.27,351.63,1.00,-1,-1
26,2,36.38,238.53,249.91,664.26,1.00,-1,-1
27,1,1626.17,397.07,168.19,358.02,1.00,-1,-1
27,2,47.69,239.92,256.22,659.58,1.00,-1,-1
27,4,1831.96,376.25,85.40,374.64,1.00,-1,-1
28,1,1623.05,395.56,167.77,360.47,1.00,-1,-1
28,2,50.50,239.55,264.80,659.89,1.00,-1,-1
28,4,1824.57,365.07,91.51,398.18,1.00,-1,-1
29,1,1621.02,388.26,168.90,365.15,1.00,-1,-1
29,2,52.68,238.27,272.95,661.80,1.00,-1,-1
29,4,1820.52,353.37,96.50,418.15,1.00,-1,-1
30,1,1617.74,377.44,174.24,380.35,1.00,-1,-1
30,2,58.12,239.79,276.53,650.58,1.00,-1,-1
30,4,1819.42,347.74,97.70,421.13,1.00,-1,-1
31,1,1619.82,392.56,165.57,365.37,1.00,-1,-1
31,2,58.24,246.01,278.56,644.23,1.00,-1,-1
31,4,1818.06,339.82,100.27,431.47,1.00,-1,-1
32,1,1619.46,377.35,172.25,384.72,1.00,-1,-1
32,2,57.19,248.47,284.33,643.76,1.00,-1,-1
32,4,1817.05,335.40,101.78,437.21,1.00,-1,-1
33,1,1620.46,377.26,171.18,384.26,1.00,-1,-1
33,2,57.67,249.10,291.94,640.60,1.00,-1,-1
33,4,1815.21,334.73,102.86,439.84,1.00,-1,-1
34,1,1624.68,390.92,164.99,370.67,1.00,-1,-1
34,2,60.31,254.97,295.07,633.68,1.00,-1,-1
34,4,1813.29,335.65,103.84,441.11,1.00,-1,-1
35,1,1625.80,386.23,165.03,372.08,1.00,-1,-1
35,2,55.22,253.57,307.93,639.70,1.00,-1,-1
35,4,1810.65,338.07,104.49,438.65,1.00,-1,-1
